2020-09-29 23:27:40,b'Is @JoeBiden being nominated for a Nobel Prize just to keep up with the 3 @realDonaldTrump nominations.\nIs this the\xe2\x80\xa6 https://t.co/MakosvaA2c',,#metoo -filter:retweets
2020-09-29 23:22:18,b'@IandrewDiceClay Hasn\xe2\x80\x99t he been outed as a creepy super-nonce in the recent #metoo movement?',,#metoo -filter:retweets
2020-09-29 23:16:06,b'@rajasthanroyals @LoyLolitha Can I have a #metoo on this? The twitter handle rocks!!',,#metoo -filter:retweets
2020-09-29 23:14:57,b'@RepsForBiden I don\xe2\x80\x99t think EITHER candidate would like the sexual assault issue brought up.\n\n#Biden #Trump\xe2\x80\xa6 https://t.co/W9BGTGMqhs',,#metoo -filter:retweets
2020-09-29 23:12:35,b'@AdamParkhomenko So he\xe2\x80\x99s fired then\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f sexiest old fart - #DitchMitch2020 #MeToo #TimesUp',,#metoo -filter:retweets
2020-09-29 23:11:23,"b""I'm excited to announce that the talented @TianaTheFirst will be my next podcast guest!\n\nWe'll discuss how progress\xe2\x80\xa6 https://t.co/AtugU0jf5B""",,#metoo -filter:retweets
2020-09-29 23:08:33,b'@Bontsy @CTVNews I wonder what Tara Reades thoughts are on Creepy Uncle Joe telling the truth? Media gave him a pas\xe2\x80\xa6 https://t.co/3DTxDJRNV7',,#metoo -filter:retweets
2020-09-29 23:07:18,"b'Would #metoo exist if weinstein looked like Brad Pitt and had a 12"" dick?'",,#metoo -filter:retweets
2020-09-29 23:07:05,b'#MeToo: What has the #MeToo movement achieved? And what are its limitations so far? An excellent 6-pp discussion by\xe2\x80\xa6 https://t.co/QE0WqoTod8',,#metoo -filter:retweets
2020-09-29 23:05:26,"b'Webinar 3 \xe2\x80\x93 23rd September 2020 \xe2\x80\x93 VAWG in Higher Education: New Evidence, New Directions\n#ErilAkademiyeDurDe\xe2\x80\xa6 https://t.co/d9LaUKbtSe'",,#metoo -filter:retweets
2020-09-29 23:05:10,b'I\xe2\x80\x99m voting for Trump. The new #MeToo movement. \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/RLURmkUCyP',,#metoo -filter:retweets
2020-09-29 23:04:55,b'@kentpd @FBISeattle @kentpd \n@FBISeattle \n\nAre you KIDDING? Agent Miller? Of THAT office? Attempted BRIBERY. Attemp\xe2\x80\xa6 https://t.co/pzm2RSrUSV',,#metoo -filter:retweets
2020-09-29 23:04:31,b'In 2020 we were supposed to have \n\nFlying cars\nHover boards\nJet packs\nTeleportation \n\nNOT\nA daily battle for bodily\xe2\x80\xa6 https://t.co/zJyQavJmlu',,#metoo -filter:retweets
2020-09-29 23:03:00,"b""@Variety Perpare for a series of lie detector tests, it's required for confirmation. We don't want any #MeToo moments.""",,#metoo -filter:retweets
2020-09-29 23:03:00,b'@RichardGrenell @SenSherrodBrown @SRuhle @NBCNews Sherrod Brown accused of sexual assault allegations #MeToo\nhttps://t.co/AsWwCcFgl0',,#metoo -filter:retweets
2020-09-29 22:57:21,"b'@ReadeAlexandra Love to you and all fellow survivors. #metoo Also, following you on tiktok now! \xf0\x9f\x92\x96'",,#metoo -filter:retweets
2020-09-29 22:54:00,"b'After Gambian beauty queen Fatou Toufah Jallow was raped by the former dictator Yahya Jammeh at the age of 18, she\xe2\x80\xa6 https://t.co/Rb1xO5WmWL'",,#metoo -filter:retweets
2020-09-29 22:50:37,"b""The police there should break the spines of the four men then shove the men's penises into meat grinders.\n#India\xe2\x80\xa6 https://t.co/nITuluWDEM""",,#metoo -filter:retweets
2020-09-29 22:48:24,"b'Another awful day to be a woman in Pakistan where MEN consider #DefemationCase and #FIR  by harasser, as justice be\xe2\x80\xa6 https://t.co/HtaJljtY51'",,#metoo -filter:retweets
2020-09-29 22:47:25,b'@PaganNvrTrump Why do you support rapists?  #metoo https://t.co/twuJou0pyg',,#metoo -filter:retweets
2020-09-29 22:47:24,"b""@RichardGrenell @drawandstrike @SenSherrodBrown @SRuhle @NBCNews Let's not forget about Brown, right #MeToo""",,#metoo -filter:retweets
2020-09-29 22:44:56,b'Survivors will change the world. I believe survivors. #MeToo #wewillrise #silentnomore #survivors #believesurviviors',,#metoo -filter:retweets
2020-09-29 22:41:08,"b""@samanthamarika1 Let's make #MeToo trend on Twitter...\n\nAre you voting in November? #MeTooUnlessItisBiden\nDo you be\xe2\x80\xa6 https://t.co/9IOytiiinl""",,#metoo -filter:retweets
2020-09-29 22:40:16,"b""@w_terrence Let's make #MeToo trend on Twitter...\n\nAre you voting in November? #MeTooUnlessItisBiden\nDo you believe\xe2\x80\xa6 https://t.co/UwxrcGlPaL""",,#metoo -filter:retweets
2020-09-29 22:40:03,b'Chef Behind Parisian New-Wave Hit Dersou Dies: Chef Taku Sekine | Photo by Foc Kan/WireImage/Getty Images; filter b\xe2\x80\xa6 https://t.co/hAgSvrprEp',,#metoo -filter:retweets
2020-09-29 22:38:42,b'@realsammyE @tomascol @TomBuck @DrOakley1689 @DrJordanBCooper @RZIMhq @realADRobles I would want to make sure there\xe2\x80\xa6 https://t.co/CrpvgRQqmf',,#metoo -filter:retweets
2020-09-29 22:35:06,b'Release of #TaxReturn is the necessary condition of #Patriot ! #LawAndOrder\n\n#1A #2a #NRA #MAGA #BidenHarris\xe2\x80\xa6 https://t.co/ofknkIbGCF',,#metoo -filter:retweets
2020-09-29 22:33:44,b'\xf0\x9f\x8c\xb9\xf0\x9f\x90\x89 Objects in mirror are closer than they Appear\n\n#FollowFriday\n#InstaGood\xc2\xa0#InstaDaily\n#Photooftheday\n#Metoo\xe2\x80\xa6 https://t.co/QXnjPgtMGz',,#metoo -filter:retweets
2020-09-29 22:33:43,b'\xf0\x9f\x8c\xb9\xf0\x9f\x90\x89 Objects in mirror are closer than they Appear\n\n#FollowFriday\n#InstaGood\xc2\xa0#InstaDaily\n#Photooftheday\n#Metoo\xe2\x80\xa6 https://t.co/pR9vH3PwBL',,#metoo -filter:retweets
2020-09-29 22:33:41,b'\xf0\x9f\x8c\xb9\xf0\x9f\x90\x89 Objects in mirror are closer than they Appear\n\n#FollowFriday\n#InstaGood\xc2\xa0#InstaDaily\n#Photooftheday\n#Metoo\xe2\x80\xa6 https://t.co/fuai6UZNvW',,#metoo -filter:retweets
2020-09-29 22:33:39,b'\xf0\x9f\x8c\xb9\xf0\x9f\x90\x89 Objects in mirror are closer than they Appear\n\n#FollowFriday\n#InstaGood\xc2\xa0#InstaDaily\n#Photooftheday\n#Metoo\xe2\x80\xa6 https://t.co/EdEnbzhAgu',,#metoo -filter:retweets
2020-09-29 22:33:37,b'\xf0\x9f\x8c\xb9\xf0\x9f\x90\x89 Objects in mirror are closer than they Appear\n\n#FollowFriday\n#InstaGood\xc2\xa0#InstaDaily\n#Photooftheday\n#Metoo\xe2\x80\xa6 https://t.co/4UHNxttXyK',,#metoo -filter:retweets
2020-09-29 22:33:06,b'This!!! The Safety App... #blm #safetyfirst #Metoo #ProtectYaNeck #protectblacklives #protectblackwomen\xe2\x80\xa6 https://t.co/BITK1ty8g9',,#metoo -filter:retweets
2020-09-29 22:32:07,b'@melody053 @Redpill92652268 @dan_J94 @DavidJHarrisJr #metoo because #democratsareabsolutegarbage PERIOD \xe2\x97\x8f',,#metoo -filter:retweets
2020-09-29 22:32:02,b'Been feeling triggered given the current news. It\xe2\x80\x99s overwhelming &amp; it hurts to think more women are being subjected\xe2\x80\xa6 https://t.co/o9xfS8IOus',,#metoo -filter:retweets
2020-09-29 22:29:45,b'#Debates2020  Any help for a single mom out there in the #TwitterVerse my kids are 6&amp;9. We need help with groceries\xe2\x80\xa6 https://t.co/XA7alN8rBW',,#metoo -filter:retweets
2020-09-29 22:28:52,b'@cringelawrd @Styledinopinion @bajjihabibtay @IIMustafaIII @cynicalauntie @whyumamaa #Metoo toxic af.',,#metoo -filter:retweets
2020-09-29 22:24:39,b'QUT C4J Briefing Paper:  A great awakening with many dangers:  What has the #MeToo movement achieved? Has it galvan\xe2\x80\xa6 https://t.co/QYMycuxFjb',,#metoo -filter:retweets
2020-09-29 22:24:04,"b""Thread.\n\nWe know that there are good men out there. But too many of your mates aren't.\n\nThis is what women have to\xe2\x80\xa6 https://t.co/JKihNIcEeF""",,#metoo -filter:retweets
2020-09-29 22:22:36,b'#TuesdayThoughts\nRemember how @realDonaldTrump paid More for keeping #MeToo victims silenced than he did in Taxes..\xe2\x80\xa6 https://t.co/HBxFKF1VXe',,#metoo -filter:retweets
2020-09-29 22:21:22,b'. @HillaryClinton &amp; @BarackObama are rotten to the core. They adore the #chicago organizing playbooks &amp; a dataBase\xe2\x80\xa6 https://t.co/cVjUKfitwC',,#metoo -filter:retweets
2020-09-29 22:18:23,b'@Suhelseth #MeToo agree.NOT.',,#metoo -filter:retweets
2020-09-29 22:17:46,b'#MeToo who not to #Vote for #Election2020 https://t.co/TDX9pUrjZx',,#metoo -filter:retweets
2020-09-29 22:17:33,"b'@robreiner @ManMet80 It is for thinking, loving humans.\n#TruthMatters #MeToo #BlackLivesMatter #TheResistance #EnoughIsEnough'",,#metoo -filter:retweets
2020-09-29 22:17:29,b'@RachelStuhler Terrible! #metoo',,#metoo -filter:retweets
2020-09-29 22:16:08,b'@Silver_Strike @Melissa47079650 @SimplyRed78 @DonaldJTrumpJr The eye was batted and the #metoo movement started. Th\xe2\x80\xa6 https://t.co/ZTEFycNgXF',,#metoo -filter:retweets
2020-09-29 22:15:06,b'@white_trashley_ #MeToo except 25 so I have nothing bad to say.',,#metoo -filter:retweets
2020-09-29 22:15:05,b'@truth @KamalaHarris Truth - A few months back Kamala accused Joe Biden of racism and said she believed those claim\xe2\x80\xa6 https://t.co/EkCap75drK',,#metoo -filter:retweets
2020-09-29 22:15:04,b'@jrbremner @helenstaniland @scully1888 You are creepy AF. \nWomen have a right to our boundaries away from males. #MeToo',,#metoo -filter:retweets
2020-09-29 22:14:38,b'@rachelpowers @JasonOverstreet Oh we\xe2\x80\x99re going to talk about rape? What about Tara Reade? @KamalaHarris said she bel\xe2\x80\xa6 https://t.co/I9vlcKZyEI',,#metoo -filter:retweets
2020-09-29 22:14:35,b'@imental4 @CRossRoss @FlyScotPaul @truthfulmelody @cbdwyer57 @evilginger013 @Bevfriesen1 @LabyrinthWeaver\xe2\x80\xa6 https://t.co/1wmFIUGM64',,#metoo -filter:retweets
2020-09-29 22:14:12,b'@TanushreePande Hello jhansi ki rani @KanganaTeam \n\nWhere is your fighting spirit now? \n\nWhere is your justice seek\xe2\x80\xa6 https://t.co/cOzFcfVfZQ',,#metoo -filter:retweets
2020-09-29 22:14:05,"b'We are so excited to release our merchandise store! Support our amazing cause with a cute t-shirt or sweatshirt, pr\xe2\x80\xa6 https://t.co/xUDGDVzG0v'",,#metoo -filter:retweets
2020-09-29 22:13:54,b'@cavsbback1 @pam_sands #metoo  the real me too movement',,#metoo -filter:retweets
2020-09-29 22:13:52,"b""I lost 2 followers from this tweet...there's literally no point trying to deny/erase DWUW and their collaboration t\xe2\x80\xa6 https://t.co/JN6KOL9cfq""",,#metoo -filter:retweets
2020-09-29 22:12:40,"b'Less Than 50% Of Entertainment Industry Says Any Progress Made Since #MeToo, Survey Says via @forbes https://t.co/8nkz1Gwh6h'",,#metoo -filter:retweets
2020-09-29 22:12:30,"b'I talked to Dylan Farrow about her debut novel, Hush, inspired by #MeToo. We also nerded out over video games: \xe2\x80\x9cBel\xe2\x80\xa6 https://t.co/kK6fsxAORV'",,#metoo -filter:retweets
2020-09-29 22:11:55,b'Ali Zafar Bhai we are with you \xf0\x9f\x96\xa4\xe2\x9d\xa4\xef\xb8\x8f\nMore POWER to u \xe2\x9d\xa4\xe2\x9d\xa4 \n#MeToo https://t.co/Uw8wyMBXUt',,#metoo -filter:retweets
2020-09-29 22:10:52,b'@Solidar86189896 @stphnsmth777 @N87B87Z @davidmweissman @SarahKSilverman @ChelseaClinton @MollyJongFast\xe2\x80\xa6 https://t.co/yq2KZmW9as',,#metoo -filter:retweets
2020-09-29 22:10:28,"b'Respect, love, devotion and what should I call it?\n#MeraJismMeriMarzi #MeToo \n#Feminism \nThis is also PAKISTAN. https://t.co/Hjr1AQPsaa'",,#metoo -filter:retweets
2020-09-29 22:08:55,"b'Beyond Hollywood, on the legislative front, there was a flurry of bills related to workplace sexual misconduct. Sin\xe2\x80\xa6 https://t.co/97rb0W9dI0'",,#metoo -filter:retweets
2020-09-29 22:07:28,"b""I'll celebrate when I get out of here.\n\n#Metoo #LawOnlyForMen""",,#metoo -filter:retweets
2020-09-29 22:04:21,b'Isn\xe2\x80\x99t it funny how the #Democrats #nominated a White Guy after all the injustice in #America brought on by White Me\xe2\x80\xa6 https://t.co/gPvTxlDVoD',,#metoo -filter:retweets
2020-09-29 22:03:48,b'New post: QUT C4J Briefing Paper:  A great awakening with many dangers:  What has the #MeToo movement achieved? https://t.co/Pd3GrlHW4l',,#metoo -filter:retweets
2020-09-29 22:03:31,b'Just started trending in Pakistan.\n\n#MeToo\n#SaHad',,#metoo -filter:retweets
2020-09-29 22:00:07,"b""Let's stop the Harvey #Weinstein of the world w/our words #NotMe #MeToo #girlboss #leader""",,#metoo -filter:retweets
2020-09-29 22:00:07,b'@janismmichel @guy_next_to_me #HunterBiden while banging his sister in law  (who does that??) knocked up\xe2\x80\xa6 https://t.co/IAkKLBl2ju',,#metoo -filter:retweets
2020-09-29 21:58:12,"b'Almost 3 years after #MeToo catalyzed a sea change in societal awareness of sexual misconduct &amp; abuse, a pair of ne\xe2\x80\xa6 https://t.co/wDviWnysTR'",,#metoo -filter:retweets
2020-09-29 21:56:45,"b""Thank u Meesha Shafi for ruining this movement for the actual victims who will have to face the consequences of your shitty action's #MeToo""",,#metoo -filter:retweets
2020-09-29 21:56:01,b'@JeffAndersonDC1 Yep. Thank you for asking #MeToo questions. Saying no tolerance isn\xe2\x80\x99t enough. Action and transparency required.',,#metoo -filter:retweets
2020-09-29 21:55:54,b'so @iamjohnoliver thinks Women don`t belong on the #SupremeCourt but are only good for raping like they did it in h\xe2\x80\xa6 https://t.co/xmRdIxHyCT',,#metoo -filter:retweets
2020-09-29 21:55:28,b'The best Hope to Change presidency...\nPS: Where did the #MeToo movement go?\n\xf0\x9f\x91\x87#TRUTH \xf0\x9f\x91\x87 https://t.co/LT3wggK9Wr',,#metoo -filter:retweets
2020-09-29 21:55:20,"b'OPPLEX IPTV 10,000 live Tv Plus VOD, 2345 plus Movies\n\nWhatsApp +923429392432\nFor Free Trail and Official Subscript\xe2\x80\xa6 https://t.co/qNwBiu9htm'",,#metoo -filter:retweets
2020-09-29 21:55:07,"b'@MaryLTrump Hello Women, like we set up #Metoo, why not we set up #Church Sex scandal, there are lots of sex scanda\xe2\x80\xa6 https://t.co/wvSNizClF6'",,#metoo -filter:retweets
2020-09-29 21:54:49,b'JUSTICE SHOULD BE PREVAILED. MORE POWER TO @AliZafarsays . \n#MeToo #fuckmetoo https://t.co/yUcXnX4acM',,#metoo -filter:retweets
2020-09-29 21:53:34,"b'@JonathanMayo @hbryant42 A ""brilliant"" anti-cop piece by the guy who choked his wife out in front of his kid, assau\xe2\x80\xa6 https://t.co/OvCzLagR2x'",,#metoo -filter:retweets
2020-09-29 21:53:20,b'@RizwanSaigol and I got blocked in the sweep for no reason. Although we were together in college I feel these show\xe2\x80\xa6 https://t.co/a9aocKJOBm',,#metoo -filter:retweets
